id,event_id,event_type,event_dt,va_provider_name,va_engine_code,va_type_code,device_id,vehicle_make,vehicle_make_cfd,vehicle_model,vehicle_model_cfd,vehicle_colour,vehicle_colour_cfd,vehicle_class,vehicle_class_cfd,vehicle_angle,vehicle_angle_cfd,plate_number,plate_number_cfd,plate_colour,plate_colour_cfd,plate_colour_scheme,plate_vehicle_class,full_image_url,cropped_image_url,bbox_x1,bbox_y1,bbox_x2,bbox_y2
84335,80662f29-ce81-4913-9926-2ad34acb463d,VEHICLE_ATTRIBUTE             ,07:39.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.3780456,??-ESTIMA,0.27734208,RED,0.9999995,ST_SUV,0.55520815,ST_BACK,0.9997392,,0,,0,,,2022/08/23/senseunity/full/932b5892-b955-4b78-b663-3ef1cc36e60b,2022/08/23/senseunity/cropped/34b298ec-8b6c-4389-b6dd-9ab9510ec2e1,3722,41,3840,319
84336,63fd657b-6142-494a-bc9a-0ee64e5af583,VEHICLE_ATTRIBUTE             ,08:30.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.24113755,??-K4,0.23398277,RED,0.9999832,ST_CAR,1,ST_BACK,0.9998265,,0,,0,,,2022/08/23/senseunity/full/ac75bb7f-ff64-4209-9610-eb4e708867a8,2022/08/23/senseunity/cropped/25144335-05e7-44ee-89ab-45c983d3b8bd,1806,47,2742,499
84337,faf81f2c-4edb-4a03-a450-809b9fc57585,VEHICLE_ATTRIBUTE             ,09:56.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.6232142,??-???,0.6170965,RED,0.99999976,ST_CAR,0.7315903,ST_BACK,0.99891067,,0,,0,,,2022/08/23/senseunity/full/123d9f9d-7a24-4848-8435-8fbb966afd12,2022/08/23/senseunity/cropped/5360129f-4c3a-4d23-a850-2255d58efb33,3719,43,3840,325
84338,cc96ea08-cdc6-45d7-adf2-d927fadaaedd,VEHICLE_ATTRIBUTE             ,10:56.9,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.56842303,??-MKZ,0.5639106,BLUE,0.9999999,ST_SUV,0.9995956,ST_FRONT,1,,0,,0,,,2022/08/23/senseunity/full/b5086ccb-4581-4cc4-9c06-5dd59e0b5c1b,2022/08/23/senseunity/cropped/752b070d-f8c5-41ed-a4a6-ec24b96cce2f,19,589,1778,1941
84339,a569334a-56b4-43d6-aac8-2548d109ad44,VEHICLE_ATTRIBUTE             ,10:42.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.74349606,???-XC60,0.6212588,BLUE,0.9999913,ST_SUV,0.9325046,ST_BACK,0.5020922,SMF6980X,1,,0,,,2022/08/23/senseunity/full/402ffe71-97ad-4834-8f30-0b7fea275197,2022/08/23/senseunity/cropped/296494e4-624e-4f63-8b5b-852acad5203d,3165,113,3705,702
84340,fe040178-ce56-48c2-afbb-25a7a5f8f1e6,VEHICLE_ATTRIBUTE             ,10:46.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.6728098,???-XC60,0.45153615,BLUE,0.99995935,ST_CAR,0.7082109,ST_FRONT,1,SMF6980X,1,,0,,,2022/08/23/senseunity/full/bb9d8d69-2b0a-44e2-aee4-3a4eeea3cccf,2022/08/23/senseunity/cropped/b8593c2e-f750-4413-9173-2a2208df6fb8,3092,67,3840,713
84341,ab9feace-41a3-4fa0-8fb3-92ddbf57c237,VEHICLE_ATTRIBUTE             ,10:18.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.57267636,??-???,0.5725779,RED,0.99997544,ST_CAR,1,ST_BACK,0.9971084,,0,,0,,,2022/08/23/senseunity/full/016e7f8b-5a25-4d72-bd3e-db40ee8333cf,2022/08/23/senseunity/cropped/1122cb26-ece8-48d7-a506-cb837b2558cc,1814,35,2741,521
84342,771cddd2-0c77-4074-a485-8420339e37ec,VEHICLE_ATTRIBUTE             ,12:14.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9822729,??-??,0.98226005,RED,0.9999957,ST_CAR,1,ST_BACK,0.9999995,,0,,0,,,2022/08/23/senseunity/full/485c1e36-9c25-4ca6-859b-bbc6e3ec5f78,2022/08/23/senseunity/cropped/cb4fd9a6-b620-4396-b499-61952421ae1f,1775,64,2803,476
84343,0fef51a0-b8cd-4459-b129-56df4a436f6f,VEHICLE_ATTRIBUTE             ,42:54.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.92664176,??-M3,0.90807587,BLACK,0.5562826,ST_CAR,0.9646865,ST_SIDE,0.92315036,,0,,0,,,2022/08/23/senseunity/full/355bf9e7-e573-4a38-810f-f3aca5981469,2022/08/23/senseunity/cropped/f2f1012f-3db5-41e3-94d2-db1c18cefcae,371,983,3496,2160
84344,db94d2a0-474d-4c4e-b0c9-fef658c627e3,VEHICLE_ATTRIBUTE             ,16:30.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.42631757,??-??,0.42495775,RED,0.99999523,ST_CAR,1,ST_BACK,0.9987897,KG8,1,,0,,,2022/08/23/senseunity/full/7af16c17-7dda-42e2-9f12-d0672658ad67,2022/08/23/senseunity/cropped/ee24e109-8010-41e7-84e6-03c9adf12b03,1804,63,2760,480
84345,6be37bae-1d62-434b-a2eb-e45bdfc71e9c,VEHICLE_ATTRIBUTE             ,17:03.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7682976,??-M3,0.768053,PURPLE,0.79668117,ST_SUV,0.9690936,ST_BACK,0.9604476,,0,,0,,,2022/08/23/senseunity/full/58be811b-a0cd-4851-8be6-5b23e5d1923d,2022/08/23/senseunity/cropped/c91e80b6-f5ac-4418-b2d6-0686145042e9,1054,1244,3410,2160
84346,9adb80eb-c286-4b29-9813-a65f384f7fc4,VEHICLE_ATTRIBUTE             ,17:40.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.38577244,???-??,0.37841088,RED,0.99999976,ST_CAR,1,ST_BACK,0.99899656,QA,1,,0,,,2022/08/23/senseunity/full/d1308098-6f78-491d-b175-c8e04a6c2747,2022/08/23/senseunity/cropped/48b4d686-f3e6-4395-80cc-cb66618bf793,1792,55,2761,491
84347,df4f1f1d-8db7-4fcd-983e-aea756f9434d,VEHICLE_ATTRIBUTE             ,18:25.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.6722771,??-Cube,0.6662673,RED,1,ST_SUV,0.9999894,ST_FRONT,0.9999728,LM1111X,1,,0,,,2022/08/23/senseunity/full/b430ffb6-9f1a-40ec-be3b-11f74d245739,2022/08/23/senseunity/cropped/37f73931-9b60-4ca8-8329-6e3cb0454574,2525,91,3157,625
84348,67db7878-7dda-4aea-9902-a09225f445f7,VEHICLE_ATTRIBUTE             ,18:47.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.3709269,???-??,0.3629226,BLACK,0.4936906,ST_SUV,0.9915138,ST_BACK,0.9878879,,0,,0,,,2022/08/23/senseunity/full/67ebeb9b-3f94-4e8e-91ef-38fdd339f2d0,2022/08/23/senseunity/cropped/0e23222f-4ea2-41bb-bb69-226c738b011b,1103,1228,3415,2160
84349,f3082485-b90f-4cde-8189-613d5fbd5ec8,VEHICLE_ATTRIBUTE             ,18:36.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7607315,??-??,0.7607315,RED,0.99976474,ST_SUV,0.9999987,ST_FRONT,1,SLM111X,1,,0,,,2022/08/23/senseunity/full/a03dbc45-5f2c-42b3-8234-473d011487ea,2022/08/23/senseunity/cropped/68842fef-5412-4585-848c-da38582ed5a1,1454,217,2726,1311
84350,6d2d1149-48f3-493e-8abc-9e2c92e8796b,VEHICLE_ATTRIBUTE             ,19:13.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.53608286,??-??M5,0.5358885,GRAY,0.95925015,ST_VAN,0.9997813,ST_BACK,0.90866363,,0,,0,,,2022/08/23/senseunity/full/78f009ca-134a-4fa3-bc65-6a54843cc31f,2022/08/23/senseunity/cropped/42808986-ea02-46f2-93db-53f29c1ded2e,45,731,1828,2160
84351,6563cafe-e14c-4301-8b9e-c4fab4fff022,VEHICLE_ATTRIBUTE             ,13:07.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.3198735,??-???(??),0.3197102,RED,0.99999964,ST_SUV,0.32777542,ST_BACK,0.9953147,,0,,0,,,2022/08/23/senseunity/full/8093e540-a1ac-479e-b0dc-d5bd3cd1a601,2022/08/23/senseunity/cropped/4b9f80ec-8c9a-4d50-a484-6aea45ed0687,3730,53,3838,317
84352,0894fa33-9fe1-4d93-845c-d9a53a6ef2e0,VEHICLE_ATTRIBUTE             ,19:11.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.8531711,???-5,0.8531711,GRAY,0.9998529,ST_VAN,0.9999777,ST_FRONT,0.99881315,,0,,0,,,2022/08/23/senseunity/full/00d10ab3-46f0-4265-ab73-d69ad65f6f49,2022/08/23/senseunity/cropped/4d7d888f-b9a2-4050-9fea-1a18680d4e2e,2799,146,3559,807
84353,f48561c2-21f6-4515-81d6-eca8afe062ae,VEHICLE_ATTRIBUTE             ,19:07.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7210586,??-???(??),0.72089344,RED,0.999992,ST_SUV,1,ST_FRONT,0.9964598,,0,,0,,,2022/08/23/senseunity/full/5a67641a-97c8-4979-8e6c-8657ffc762ac,2022/08/23/senseunity/cropped/4da52b91-83dc-4340-9dea-ab1829ab390b,1769,74,2938,688
84354,14097288-a534-4d9e-a21f-2bc31caef4ba,VEHICLE_ATTRIBUTE             ,19:51.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.72519153,??-MKZ,0.72473013,GRAY,0.97933096,ST_VAN,0.9331473,ST_BACK,0.9620375,20,1,,0,,,2022/08/23/senseunity/full/728e5971-0974-4f8e-8580-a09e248466e2,2022/08/23/senseunity/cropped/4bee22f0-90f3-49aa-8270-4aa22e84d370,239,681,2551,2160
84355,9da1dbb8-be99-4cc9-94dd-656e1a67698e,VEHICLE_ATTRIBUTE             ,19:54.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.4998644,??-??,0.4997033,GRAY,0.52801085,ST_SUV,1,ST_BACK,0.97074246,SLN2462X,1,,0,,,2022/08/23/senseunity/full/b556b21f-24ea-4888-b940-ea73b347b536,2022/08/23/senseunity/cropped/9fb0a3ea-df85-4b79-9042-2377c7e64fab,2893,87,3460,531
84356,ac9fdbca-cd30-4fbd-b05f-473cedf1d2a2,VEHICLE_ATTRIBUTE             ,19:57.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.53281456,??-??,0.5069394,RED,0.99999833,ST_VAN,0.6491212,ST_FRONT,0.6403076,,0,,0,,,2022/08/23/senseunity/full/96df3e0c-78ed-4ff3-af26-6e1c31899c6c,2022/08/23/senseunity/cropped/f5dac954-556f-476f-adab-0592af1abd10,3720,0,3840,359
84357,681853ec-00cf-473f-ae3d-b20388c445fe,VEHICLE_ATTRIBUTE             ,25:27.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9694531,??-???,0.967554,WHITE,0.9998647,ST_VAN,1,ST_BACK,0.9879752,,0,,0,,,2022/08/23/senseunity/full/5a6f82f2-aff0-4abb-a6bf-3025863b42b5,2022/08/23/senseunity/cropped/4fe87af3-1d6b-4368-86f2-dd2d2b639b19,2692,53,3415,813
84358,321021c9-ccc5-40a2-81f8-1ce486c32e38,VEHICLE_ATTRIBUTE             ,25:51.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9789722,??-??M5,0.9789722,WHITE,0.9999994,ST_BIG_BUS,0.99784803,ST_FRONT,0.99661237,,0,,0,,,2022/08/23/senseunity/full/bff028e7-1f69-44e4-8a58-8517259f91bc,2022/08/23/senseunity/cropped/b23fe4cb-23f5-41a3-87e4-f3e83ad827fc,62,562,2234,2160
84359,dd4fa2f0-c38f-4596-bace-a11f2a42f1c6,VEHICLE_ATTRIBUTE             ,26:05.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.44795135,??-???,0.4479513,WHITE,0.9999751,ST_VAN,0.99999666,ST_BACK,1,SML8284C,1,,0,,,2022/08/23/senseunity/full/fe494751-212b-4e2a-b358-2711db66b814,2022/08/23/senseunity/cropped/aaa1a36e-f0b7-4c03-b861-9547f32819a8,2409,61,3239,719
84360,1f2451fc-3f23-4552-ba29-14b40038414f,VEHICLE_ATTRIBUTE             ,25:56.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.97984844,??-???,0.9751799,GRAY,0.95664483,ST_SUV,1,ST_FRONT,0.99999976,,0,,0,,,2022/08/23/senseunity/full/97425514-3657-466f-a478-218992824862,2022/08/23/senseunity/cropped/cdb55559-3436-4c82-bede-148d56f0fa5a,3156,0,3705,434
84361,b14d4498-dab3-462f-bb77-ff2823479c1f,VEHICLE_ATTRIBUTE             ,11:26.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,????,0.39148945,??-???,0.36892852,BLUE,0.99999833,ST_BIG_BUS,0.49157745,ST_FRONT,1,KG6380,1,,0,,,2022/08/23/senseunity/full/9a80e070-b64a-4170-890e-b6f8ee391a6c,2022/08/23/senseunity/cropped/1eeee856-b093-46bd-a633-4aff9c710f88,0,697,794,2065
84362,3aa5fb06-21b7-4dfd-a64d-137d820eff0b,VEHICLE_ATTRIBUTE             ,27:31.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.69510245,???-5,0.6944852,BLACK,0.9998975,ST_SUV,0.8132068,ST_FRONT,1,,0,,0,,,2022/08/23/senseunity/full/ec4c80c1-adb7-4306-ba12-f3e9d89da4ae,2022/08/23/senseunity/cropped/bc0a0fa0-31d4-4bed-8e8c-0348de0528ba,436,642,2006,2008
84363,3f29ff6d-53bd-4ded-8002-44ff13d3b3d5,VEHICLE_ATTRIBUTE             ,27:29.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.98066735,??-??,0.5926648,BLACK,0.95717806,ST_SUV,0.99999213,ST_FRONT,1,,0,,0,,,2022/08/23/senseunity/full/b5022cba-1b0a-4203-a82b-2321fcc6c313,2022/08/23/senseunity/cropped/17a7c8e6-423c-439c-a970-c4c6ecd41747,3019,2,3492,416
84364,6cd3f414-7a6d-43c4-b2b3-2f89c712ac3d,VEHICLE_ATTRIBUTE             ,20:35.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.29383957,???-?C4???,0.2936087,RED,0.99998224,ST_SUV,0.95262414,ST_FRONT,0.9776984,,0,,0,,,2022/08/23/senseunity/full/c463a7e9-8f38-4241-86f8-c8440912e0ea,2022/08/23/senseunity/cropped/ddc6a948-4c78-4945-b35a-8d9de40ceba7,3727,17,3838,313
84365,dee165f9-2d14-49e8-b246-8a29dade90e1,VEHICLE_ATTRIBUTE             ,28:37.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.62830466,??-???,0.6283042,BLACK,0.99999976,ST_SUV,0.9999999,ST_FRONT,0.9978854,,0,,0,,,2022/08/23/senseunity/full/9c57bf61-6db9-4a1a-9f26-8d45fa04a91f,2022/08/23/senseunity/cropped/55bc61f3-de7f-4e4d-be85-b47d4b8a2c9e,464,553,2496,2160
84366,3ec0759e-9807-416f-aa6a-97997118398c,VEHICLE_ATTRIBUTE             ,28:39.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9949466,??-??,0.994752,BLACK,1,ST_SUV,1,ST_BACK,0.9986658,SKX9761X,1,,0,,,2022/08/23/senseunity/full/3f1dafc7-a580-4e57-8201-cda99c293c98,2022/08/23/senseunity/cropped/ec685eb4-bfd6-47c1-af92-c7433a91a167,2657,92,3350,635
84367,e1fef915-7b47-4b37-b24a-5a1b11ce4f5f,VEHICLE_ATTRIBUTE             ,28:47.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,????,0.9651446,????-LF-CC,0.9649355,GRAY,0.9993818,ST_CAR,0.9714864,ST_FRONT,1,,0,,0,,,2022/08/23/senseunity/full/b713cab7-87dc-40be-92d7-1886b36eb2d2,2022/08/23/senseunity/cropped/8ac03e7a-ae2e-4a3a-8ab8-9121efe2f2e7,229,773,1951,1967
84368,c9049b29-15e2-44d3-8930-f84bc580915a,VEHICLE_ATTRIBUTE             ,28:44.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.25129792,??-??,0.248771,BLACK,0.9889925,ST_CAR,0.9999999,ST_FRONT,0.9988939,,0,,0,,,2022/08/23/senseunity/full/e3485152-3376-4494-9069-931ff6034fd0,2022/08/23/senseunity/cropped/a654274c-6530-41c8-bc22-6456d4e2bc45,2737,203,3601,808
84369,7d9b17c3-d5c2-4f0a-af2b-82968594a398,VEHICLE_ATTRIBUTE             ,28:43.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.8686388,???-?????,0.8685893,BLACK,0.9580501,ST_SUV,0.997964,ST_BACK,0.53311723,,0,,0,,,2022/08/23/senseunity/full/0faee5f5-505c-4547-a863-8dc545156bab,2022/08/23/senseunity/cropped/a1ac509f-3e1d-4d21-a0f7-ef4ec208d400,3024,0,3319,121
84370,fe9dd4f7-4307-46c3-998a-f599b4e51d99,VEHICLE_ATTRIBUTE             ,29:11.8,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.88706356,???-C4L,0.88700074,BLUE,0.9784393,ST_SUV,0.9623785,ST_FRONT,0.9997348,,0,,0,,,2022/08/23/senseunity/full/75ef1377-b54b-4910-bb8c-5653c5440db4,2022/08/23/senseunity/cropped/a8ea397e-87b6-4fa8-bb23-7d2f998eacc9,476,563,2101,2113
84371,49081cb2-9125-4981-b204-0a5676a5cada,VEHICLE_ATTRIBUTE             ,28:09.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.45139316,??-?????,0.31631672,WHITE,0.9812867,ST_SUV,0.6300258,ST_BACK,0.5376462,F1954,1,,0,,,2022/08/23/senseunity/full/a603fd6f-64db-46b8-b322-76f52965f37c,2022/08/23/senseunity/cropped/fe630324-9c85-47e1-9043-04ff5941bab9,3158,0,3716,211
84372,31791489-cc93-4263-85d5-d09a82f040a3,VEHICLE_ATTRIBUTE             ,29:01.6,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,???,0.72266245,???-XV,0.506944,BLUE,0.99993575,ST_SUV,0.9999974,ST_FRONT,1,SMW6497K,1,,0,,,2022/08/23/senseunity/full/0df4cb54-93d2-457e-9d28-83d101976ff9,2022/08/23/senseunity/cropped/86000e17-2865-49ef-8321-2c1585a4581e,2550,98,3207,645
84373,0ed1d3ea-7cbf-46e3-8618-4d19787fe7df,VEHICLE_ATTRIBUTE             ,29:22.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.32926387,??-Cascada,0.3270869,GREEN,0.9880746,ST_CAR,0.99995565,ST_FRONT,0.9330947,SNF9080L,1,,0,,,2022/08/23/senseunity/full/4bb359f4-9e19-49c1-941c-84ba2efb43cd,2022/08/23/senseunity/cropped/7cafc2b6-3990-4d85-83b3-82c4354985ce,2795,127,3467,637
84374,c408d4d8-128e-410b-ac90-d6fd263daa7b,VEHICLE_ATTRIBUTE             ,29:19.3,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.58128107,??-CLS?,0.45032948,GRAY,0.997891,ST_CAR,0.99994624,ST_FRONT,1,,0,,0,,,2022/08/23/senseunity/full/0ec22798-3f98-4edd-a601-7188ede8f35b,2022/08/23/senseunity/cropped/ef3caf29-98fc-4431-963d-b4d286d56f92,37,777,2600,2160
84375,f91741c6-b1d4-4fa4-9168-1d63a1323b31,VEHICLE_ATTRIBUTE             ,30:26.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.3395315,??-??,0.31821248,BLUE,0.9992229,ST_SUV,0.9999994,ST_BACK,1,,0,,0,,,2022/08/23/senseunity/full/eb978751-08c5-45d5-aa42-58f6c4040b2f,2022/08/23/senseunity/cropped/cd7e646b-af86-4bde-9286-554329bb31da,187,683,2330,2160
84376,6430e5a4-e5c3-4401-9971-c77599662e43,VEHICLE_ATTRIBUTE             ,30:29.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,????,0.8722027,????-RX,0.8722027,BLUE,0.9999168,ST_SUV,0.9999994,ST_BACK,0.99999917,SMW6497K,1,,0,,,2022/08/23/senseunity/full/b3d58a27-9cf7-46c9-8b8f-b14d7eec960f,2022/08/23/senseunity/cropped/87ff4e46-45df-478c-b052-c30f4e40c4a8,2394,173,3218,811
84377,4b7ed662-f7f9-444b-8a5e-8b73e7ab3ac9,VEHICLE_ATTRIBUTE             ,31:54.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.6994978,??-???,0.63916445,GRAY,0.9745461,ST_CAR,0.7865069,ST_BACK,0.9955106,,0,,0,,,2022/08/23/senseunity/full/ee7251fc-d7ff-4a9a-840f-748bd29f2896,2022/08/23/senseunity/cropped/87744258-c621-4fbe-8d42-5120877cef1d,155,780,1825,2114
84378,0f6d0b0c-ffd2-47aa-937d-ff74317f166c,VEHICLE_ATTRIBUTE             ,31:50.4,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9999962,??-???,0.9999962,GRAY,0.997922,ST_CAR,0.7131052,ST_FRONT,1,SJF7262R,1,,0,,,2022/08/23/senseunity/full/22a6f285-2325-4212-8e49-fae6d13588af,2022/08/23/senseunity/cropped/e7402368-a412-4358-b883-3fb62497d8bb,2704,122,3271,578
84379,52b5c370-8a2a-4dce-be48-ce793d38e224,VEHICLE_ATTRIBUTE             ,32:43.0,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.97222924,??-??,0.97222924,GRAY,0.99377304,ST_CAR,0.9996784,ST_BACK,0.8907802,,0,,0,,,2022/08/23/senseunity/full/c269c8bf-60bc-4d60-9d8d-f9926bb0b6fe,2022/08/23/senseunity/cropped/e47f4de6-b57e-471f-81d4-c4c0c781bf7a,179,762,2327,2160
84380,08a294c3-de27-4737-bda0-26984780c669,VEHICLE_ATTRIBUTE             ,32:49.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9975537,??-???,0.99755365,GRAY,0.9972306,ST_CAR,0.99999964,ST_BACK,0.99999666,SJF7265G,1,,0,,,2022/08/23/senseunity/full/a1b66a34-2a81-4f0c-ad95-f5949a32c420,2022/08/23/senseunity/cropped/19e622bf-7542-4e97-9c91-5f2041575a9d,2546,235,3487,831
84381,0b820071-8b1d-4339-a5b3-46962538c8ca,VEHICLE_ATTRIBUTE             ,33:06.1,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,TESLA,0.7763476,TESLA-Roadster,0.7763475,BLACK,0.32144207,ST_CAR,0.99205047,ST_BACK,0.9496082,,0,,0,,,2022/08/23/senseunity/full/5b8ac953-68f7-4ab8-bf68-fedde3d77ecf,2022/08/23/senseunity/cropped/49430fae-1dfd-4f72-8b13-cd18bb820553,3032,0,3302,114
84382,94979635-7c0d-4659-b19e-5b1b3683fa86,VEHICLE_ATTRIBUTE             ,35:23.7,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.4608059,??-??,0.36032698,YELLOW,1,ST_VAN,0.70881253,ST_FRONT,0.99999976,,0,,0,,,2022/08/23/senseunity/full/f4764133-ffe8-4c84-a1d6-b70ac08eec89,2022/08/23/senseunity/cropped/05ce3295-bbf1-40e7-80d8-f507de72bb03,0,630,2066,2160
84383,ae4e8511-6c89-45ef-8e23-25544659df5d,VEHICLE_ATTRIBUTE             ,35:21.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,?????,0.49062493,?????-Adam,0.3278755,YELLOW,0.99945384,ST_SUV,0.9999205,ST_FRONT,0.5209627,,0,,0,,,2022/08/23/senseunity/full/cf2e364c-370c-4840-a974-07b29ce947a5,2022/08/23/senseunity/cropped/b67fce62-b73e-4d8d-9959-c8728f8ce03e,2767,70,3319,550
84384,72a48ba2-0c9c-4f12-8fe3-e8855d63b3b2,VEHICLE_ATTRIBUTE             ,36:45.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,TESLA,0.52182245,TESLA-Roadster,0.5218218,BLUE,0.35098425,ST_CAR,0.86980796,ST_BACK,0.9937245,,0,,0,,,2022/08/23/senseunity/full/d8f22788-002d-4277-abe0-95b3461721cd,2022/08/23/senseunity/cropped/cc1c0dd1-4903-4ab1-9252-ac30cf46d4c6,3028,0,3310,117
84385,76ea7d50-35f4-480a-8b97-0d86b1aeea8a,VEHICLE_ATTRIBUTE             ,37:24.5,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.9109487,??-Charger,0.9032691,WHITE,0.4765905,ST_CAR,0.7286191,ST_BACK,0.99565387,,0,,0,,,2022/08/23/senseunity/full/70f85424-4b37-45d1-bf6b-11bf9e826e2d,2022/08/23/senseunity/cropped/9edcb8cb-394e-4270-95ac-969acdeb2aa3,3022,0,3305,110
84386,e7f6218d-a48c-4aed-a991-2f7113da1cfc,VEHICLE_ATTRIBUTE             ,37:52.2,Sensetime,senseunity,VEHICLE,b3cb0fb5-cf23-4b16-9adf-e19f2fe69050,??,0.7323555,??-???,0.7220572,WHITE,0.97406805,ST_SUV,0.96170384,ST_FRONT,0.9999945,,0,,0,,,2022/08/23/senseunity/full/85502fef-6a1d-4a84-a030-6193909b21ac,2022/08/23/senseunity/cropped/77fc37e4-1d86-4588-8d1d-0f44755bffb9,179,695,1869,2116
